_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,0,0,GO:0045778,positive regulation of ossification,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,GO:2000377,regulation of reactive oxygen species metabolic process,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.9,hsa00510,N-Glycan biosynthesis,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-13,0,0,0,R-HSA-69017,CDK-mediated phosphorylation and removal of Cdc6,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,M94,PID FAS PATHWAY,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-11,0,0,0,R-HSA-5610787,Hedgehog 'off' state,M00001000,1,0
1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,0,GO:1902117,positive regulation of organelle assembly,M10000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,GO:0006986,response to unfolded protein,M00000010,1,0
1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,R-HSA-422356,Regulation of insulin secretion,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-10,0,0,0,hsa05222,Small cell lung cancer,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,R-HSA-9703465,Signaling by FLT3 fusion proteins,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,GO:0006670,sphingosine metabolic process,M01000000,1,0
1,0,0,0,0,0,0,0,-4.2,0,0,0,0,0,0,0,GO:0008045,motor neuron axon guidance,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,GO:0046928,regulation of neurotransmitter secretion,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,GO:0046474,glycerophospholipid biosynthetic process,M00000010,1,0
1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,0,GO:0043524,negative regulation of neuron apoptotic process,M10000000,1,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,GO:0051592,response to calcium ion,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,GO:0002244,hematopoietic progenitor cell differentiation,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,M101,PID HDAC CLASSI PATHWAY,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,GO:0006906,vesicle fusion,M00000100,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.7,R-HSA-175474,Assembly Of The HIV Virion,M00000001,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,GO:0031214,biomineral tissue development,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,R-HSA-1834949,Cytosolic sensors of pathogen-associated DNA,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,WP1541,Energy metabolism,M00000010,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,GO:0042267,natural killer cell mediated cytotoxicity,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,GO:1904994,regulation of leukocyte adhesion to vascular endothelial cell,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,WP4336,ncRNAs involved in Wnt signaling in hepatocellular carcinoma,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,M210,PID IL8 CXCR2 PATHWAY,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-15,0,0,0,R-HSA-69563,p53-Dependent G1 DNA Damage Response,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,M200,PID ERA GENOMIC PATHWAY,M00100000,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,WP4549,Fragile X syndrome,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,GO:0048278,vesicle docking,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,GO:0061053,somite development,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,R-HSA-9006936,Signaling by TGFB family members,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,GO:0030705,cytoskeleton-dependent intracellular transport,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.8,0,0,GO:0071355,cellular response to interleukin-9,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-17,0,0,0,R-HSA-5689880,Ub-specific processing proteases,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,WP3599,Transcription factor regulation in adipogenesis,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,GO:2000316,regulation of T-helper 17 type immune response,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,GO:0035335,peptidyl-tyrosine dephosphorylation,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-5.2,0,0,0,0,0,GO:0016239,positive regulation of macroautophagy,M00100000,1,0
0,1,0,0,0,0,0,0,0,-6.7,0,0,0,0,0,0,GO:0006805,xenobiotic metabolic process,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-14,0,0,0,R-HSA-8941858,Regulation of RUNX3 expression and activity,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,GO:0031650,regulation of heat generation,M00000100,1,0
1,0,0,0,0,0,0,0,-4.2,0,0,0,0,0,0,0,GO:0060479,lung cell differentiation,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,M17294,BIOCARTA RAS PATHWAY,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,WP5269,Genetic causes of porto sinusoidal vascular disease,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,GO:0007389,pattern specification process,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-8.7,0,0,0,R-HSA-69306,DNA Replication,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,GO:0018394,peptidyl-lysine acetylation,M00100000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,GO:1903077,negative regulation of protein localization to plasma membrane,M00000001,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,GO:0034033,purine nucleoside bisphosphate biosynthetic process,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-9.5,0,0,0,R-HSA-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,M00001000,1,0
0,1,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,R-HSA-140875,Common Pathway of Fibrin Clot Formation,M01000000,1,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,WP2817,Mammary gland development pathway Pregnancy and lactation Stage 3 of 4,M01000000,1,0
1,0,0,0,0,0,0,0,-5.8,0,0,0,0,0,0,0,hsa00071,Fatty acid degradation,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.2,0,0,0,GO:0045621,positive regulation of lymphocyte differentiation,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,R-HSA-448424,Interleukin-17 signaling,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-5.1,0,0,0,0,0,GO:0061061,muscle structure development,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-7.8,0,0,0,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-11,0,WP5333,Enterocyte cholesterol metabolism,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,M120,PID ARF6 DOWNSTREAM PATHWAY,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,hsa04392,Hippo signaling pathway - multiple species,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,GO:0032722,positive regulation of chemokine production,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.5,0,0,0,WP4925,Unfolded protein response,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-14,0,0,0,R-HSA-5610785,GLI3 is processed to GLI3R by the proteasome,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,GO:0010812,negative regulation of cell-substrate adhesion,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,GO:0031334,positive regulation of protein-containing complex assembly,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,GO:0140374,antiviral innate immune response,M00000100,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,M5945,HALLMARK HEME METABOLISM,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,hsa04917,Prolactin signaling pathway,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,GO:0090263,positive regulation of canonical Wnt signaling pathway,M00010000,1,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,GO:0014059,regulation of dopamine secretion,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-8.8,0,0,0,R-HSA-445989,TAK1-dependent IKK and NF-kappa-B activation,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.8,GO:0006487,protein N-linked glycosylation,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.1,0,0,0,GO:0046640,regulation of alpha-beta T cell proliferation,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,GO:0051100,negative regulation of binding,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-12,0,0,0,R-HSA-1234174,Cellular response to hypoxia,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,GO:0065002,intracellular protein transmembrane transport,M00000010,1,0
0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,hsa01200,Carbon metabolism,M01000000,1,0
0,1,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,R-HSA-2173782,Binding and Uptake of Ligands by Scavenger Receptors,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,WP5072,Modulators of TCR signaling and T cell activation,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,R-HSA-381033,ATF6 (ATF6-alpha) activates chaperones,M00000010,1,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,WP697,Estrogen metabolism,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,GO:0044403,biological process involved in symbiotic interaction,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.5,0,0,0,GO:0032944,regulation of mononuclear cell proliferation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:0000018,regulation of DNA recombination,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,WP4655,Cytosolic DNA sensing pathway,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:0010634,positive regulation of epithelial cell migration,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,WP364,IL6 signaling pathway,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,GO:0051640,organelle localization,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,GO:0006904,vesicle docking involved in exocytosis,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,WP3981,miRNA regulation of prostate cancer signaling pathways,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,GO:0071806,protein transmembrane transport,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,GO:0006650,glycerophospholipid metabolic process,M00000010,1,0
1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,0,WP5123,Mitochondrial fatty acid oxidation disorders,M10000000,1,0
1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,0,GO:0031589,cell-substrate adhesion,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-14,0,0,0,R-HSA-5658442,Regulation of RAS by GAPs,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-13,0,0,0,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.5,0,0,0,GO:0038061,non-canonical NF-kappaB signal transduction,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,hsa04350,TGF-beta signaling pathway,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.7,0,0,GO:0080171,lytic vacuole organization,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-10,0,0,0,R-HSA-69481,G2/M Checkpoints,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,GO:0050994,regulation of lipid catabolic process,M01000000,1,0
1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,0,GO:0031345,negative regulation of cell projection organization,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:2000628,regulation of miRNA metabolic process,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-16,0,0,0,R-HSA-349425,Autodegradation of the E3 ubiquitin ligase COP1,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:0050868,negative regulation of T cell activation,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0031331,positive regulation of cellular catabolic process,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,M15285,BIOCARTA NFKB PATHWAY,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,M10287,BIOCARTA FMLP PATHWAY,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6,0,0,0,GO:0046635,positive regulation of alpha-beta T cell activation,M00001000,1,0
1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,0,0,hsa00562,Inositol phosphate metabolism,M10000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,GO:1904377,positive regulation of protein localization to cell periphery,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,GO:0046638,positive regulation of alpha-beta T cell differentiation,M00001000,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,GO:0034655,nucleobase-containing compound catabolic process,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,R-HSA-5083635,Defective B3GALTL causes PpS,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.4,0,WP4786,Type I collagen synthesis in the context of osteogenesis imperfecta,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,GO:0060350,endochondral bone morphogenesis,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,GO:0035751,regulation of lysosomal lumen pH,M00000010,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,M5895,HALLMARK WNT BETA CATENIN SIGNALING,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-12,0,0,0,hsa04210,Apoptosis,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,GO:0050808,synapse organization,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-12,0,0,0,R-HSA-9013694,Signaling by NOTCH4,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,R-HSA-5675221,Negative regulation of MAPK pathway,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.5,0,0,R-HSA-5617833,Cilium Assembly,M00000100,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,GO:0044743,protein transmembrane import into intracellular organelle,M00000010,1,0
1,0,0,0,0,0,0,0,-5.9,0,0,0,0,0,0,0,GO:0019318,hexose metabolic process,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-9.6,0,0,0,GO:0019885,antigen processing and presentation of endogenous peptide antigen via MHC class I,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,GO:0050954,sensory perception of mechanical stimulus,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,GO:0072678,T cell migration,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-12,0,0,0,R-HSA-382556,ABC-family proteins mediated transport,M00001000,1,0
0,1,0,0,0,0,0,0,0,-12,0,0,0,0,0,0,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),M01000000,1,0
1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,hsa05410,Hypertrophic cardiomyopathy,M10000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,GO:0006525,arginine metabolic process,M00000010,1,0
0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,GO:0031670,cellular response to nutrient,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:1900744,regulation of p38MAPK cascade,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,GO:0036465,synaptic vesicle recycling,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,GO:0035723,interleukin-15-mediated signaling pathway,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,GO:0003352,regulation of cilium movement,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.6,0,0,0,R-HSA-936440,Negative regulators of DDX58/IFIH1 signaling,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,GO:0001843,neural tube closure,M00100000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,GO:0140053,mitochondrial gene expression,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.8,0,0,0,GO:0071346,cellular response to type II interferon,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,GO:0021537,telencephalon development,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,GO:0030199,collagen fibril organization,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.3,0,GO:0072595,maintenance of protein localization in organelle,M00000010,1,0
0,1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,GO:0043648,dicarboxylic acid metabolic process,M01000000,1,0
0,1,0,0,0,0,0,0,0,-4.8,0,0,0,0,0,0,R-HSA-2474795,Diseases associated with visual transduction,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.9,0,0,0,GO:0060760,positive regulation of response to cytokine stimulus,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-15,0,0,0,R-HSA-1236978,Cross-presentation of soluble exogenous antigens (endosomes),M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,GO:0015931,nucleobase-containing compound transport,M00100000,1,0
0,1,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,WP2877,Vitamin D receptor pathway,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,GO:0061025,membrane fusion,M00000100,1,0
1,0,0,0,0,0,0,0,-3.9,0,0,0,0,0,0,0,WP5122,Prostaglandin and leukotriene metabolism in senescence,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:0070646,protein modification by small protein removal,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,GO:0001947,heart looping,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,GO:2000144,positive regulation of DNA-templated transcription initiation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.8,0,0,0,M103,PID S1P S1P1 PATHWAY,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,GO:0070059,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,GO:0046618,xenobiotic export from cell,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-11,0,0,0,WP3865,Novel intracellular components of RIG I like receptor pathway,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4,0,0,GO:1900017,positive regulation of cytokine production involved in inflammatory response,M00000100,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,GO:0072599,establishment of protein localization to endoplasmic reticulum,M00000001,1,0
0,1,0,0,0,0,0,0,0,-21,0,0,0,0,0,0,WP5390,Pancreatic cancer subtypes,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.4,0,0,0,M16697,BIOCARTA CD40 PATHWAY,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.4,GO:0070861,regulation of protein exit from endoplasmic reticulum,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,R-HSA-9607240,FLT3 Signaling,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-8.1,0,0,0,R-HSA-69620,Cell Cycle Checkpoints,M00001000,1,0
1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,WP4686,Leucine isoleucine and valine metabolism,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,GO:0062098,regulation of programmed necrotic cell death,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.2,WP4290,Metabolic reprogramming in colon cancer,M00000001,1,0
0,1,0,0,0,0,0,0,0,-4.8,0,0,0,0,0,0,R-HSA-9675143,Diseases of the neuronal system,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.6,0,0,GO:0038110,interleukin-2-mediated signaling pathway,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,GO:0002688,regulation of leukocyte chemotaxis,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-8,0,0,0,WP619,Type II interferon signaling,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,GO:0001912,positive regulation of leukocyte mediated cytotoxicity,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,WP3651,Pathways affected in adenoid cystic carcinoma,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:0051057,positive regulation of small GTPase mediated signal transduction,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,GO:0003171,atrioventricular valve development,M00100000,1,0
1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,0,GO:0019362,pyridine nucleotide metabolic process,M10000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-11,0,R-HSA-191273,Cholesterol biosynthesis,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-8.1,0,0,0,hsa04612,Antigen processing and presentation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-15,0,0,0,R-HSA-9755511,KEAP1-NFE2L2 pathway,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0003203,endocardial cushion morphogenesis,M00100000,1,0
1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,0,GO:0046496,nicotinamide nucleotide metabolic process,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,M5916,HALLMARK APICAL SURFACE,M00100000,1,0
1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,0,WP5064,7 oxo C and 7 beta HC pathways,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.6,0,0,0,GO:0045582,positive regulation of T cell differentiation,M00001000,1,0
1,0,0,0,0,0,0,0,-3.9,0,0,0,0,0,0,0,GO:0072525,pyridine-containing compound biosynthetic process,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,GO:0032652,regulation of interleukin-1 production,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,GO:0006879,intracellular iron ion homeostasis,M00000001,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,GO:0098781,ncRNA transcription,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:0046632,alpha-beta T cell differentiation,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.6,0,0,R-HSA-9833482,PKR-mediated signaling,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,GO:0015698,inorganic anion transport,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,R-HSA-5669034,TNFs bind their physiological receptors,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:0019730,antimicrobial humoral response,M00001000,1,0
1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,0,WP465,Tryptophan metabolism,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,WP1433,Nucleotide binding oligomerization domain NOD pathway,M00001000,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,hsa00620,Pyruvate metabolism,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,hsa04514,Cell adhesion molecules,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,GO:0031100,animal organ regeneration,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-8.2,0,0,0,M197,PID HIV NEF PATHWAY,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,GO:0042058,regulation of epidermal growth factor receptor signaling pathway,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,GO:0006518,peptide metabolic process,M00000001,1,0
